"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3268683097737","43.6163936165432","43.2921731965126","51.0240876408627","53.5321735212692","56.3108362164319","66.3283303741136","72.7917418336392","75.9288879172151","82.6451278924429","82.5289235188421","85.1309179245366","84.9682926531893","87.5322523011444","92.6254524528815","98.537005647194","97.5325566916168","94.3685102406232","95.3777847114764","98.1079131704221","102.888434288415","","","",
"Afghanistan","AFG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.779684005101168","6.27787606013575","5.19907586765521","5.62974612997404","5.53859006087891","6.33915917726428","8.42079024969459","8.32009303486847","8.14321894737355","8.26016553119813","6.74656734166901","8.9658546677278","10.0326952923805","11.1578256092955","12.1456348317743","13.4806822939283","11.6565134326677","10.7755845341375","24.6294202287354","","","",
"Africa Western and Central","AFW","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0697506902632","19.8745331056063","16.5215089187653","23.2631070135223","29.1291521970955","30.9812397098676","28.3430666556922","27.2068989881986","26.7813390181933","28.1337968630628","25.6765494077044","28.0600895043782","29.6014573834687","29.6277694137182","28.5210524081732","31.6410076050873","29.1778489780105","30.1355674064964","30.8123924649888","32.6352697507944","40.1026415889298","","","",
"Angola","AGO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.4981345615379","69.2756618343459","49.5427710215977","56.2523564854195","71.2188511356051","61.8074173269415","77.3862193880739","104.169230322137","141.319476237124","168.316537908649","110.251719003057","114.787540214758","115.519791841133","129.577242054862","107.074784663491","89.7797834826513","84.1526827191842","93.2220568820845","77.2149991248713","70.7473003435475","77.449550678897","","","",
"Albania","ALB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.662764067334","114.871264238254","117.866350050803","131.214882774486","151.323063978306","155.238837818578","167.452437101786","177.039776197747","186.610458058619","205.842088889718","229.013044776593","241.848567248961","259.172784423774","273.255532773145","292.529819381799","318.249601822935","338.072136685823","340.933758735253","379.676537192916","398.656672510949","396.00921266672","","","",
"Andorra","AND","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1253.85547605836","1315.08683558226","1434.42722842616","1341.50198504888","1309.31347219557","1505.77016907603","1381.51062502221","1487.63660115691","1880.94872862475","2078.76735580029","2971.21763994435","2920.76538223844","2414.65359247026","2433.66502588517","2534.36679649479","2723.07855091932","2627.16135987032","2719.88263294977","2891.81370545744","2970.76662673495","3453.4881061537","","","",
"Arab World","ARB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.606472084417","262.657438058721","259.661480230527","250.425376796012","259.464113540729","256.257489407461","277.696921857082","295.149243629731","293.958377987385","380.650095778865","347.080951696078","370.103836730277","382.49677991235","427.432003129871","467.900963087096","454.435912001829","477.944256499378","494.177578692258","473.445375050188","329.964165278217","367.657957541218","","","",
"United Arab Emirates","ARE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.54178866495","1769.39636423123","1522.22730883323","1566.38820228238","1459.32755755775","1380.56070259385","1379.41169340782","1377.37899143915","1513.79299094603","2015.06463339964","1797.48119485503","1876.99096191462","1811.50768008874","1912.58881115855","1978.05745683096","1721.47225370368","1664.40354883302","1563.97785944639","1545.0078724652","1691.43131193468","2459.82243131277","","","",
"Argentina","ARG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","581.287872333821","573.268888937556","450.908226968415","462.678155329319","455.27510605955","528.586556465422","598.062024635644","701.648508740418","780.898368624594","921.56335456995","998.123676633568","1090.87503089864","1198.67563958967","1246.80010833149","1240.95782570917","1368.08587982938","1133.42609513298","1556.9114453113","1391.40276695352","1399.63998960339","1384.69826297568","","","",
"Armenia","ARM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5863667424069","39.0621026120374","39.6634101202922","47.7344277887423","58.4548969481548","78.9073059642147","99.4259510205026","118.963571010889","120.383856468244","127.671692718164","123.614770813474","131.851547470056","146.255280034292","135.130182684005","152.278415850251","163.151468640279","179.565058480539","171.695544252916","167.288378664556","210.664686231412","331.370494500594","","","",
"American Samoa","ASM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465.214017243915","526.361446185552","513.05599106607","592.959560300338","565.656249721115","573.928428351886","581.241199453754","598.84939265579","561.856272246274","527.84056326413","664.069193056221","649.084584117636","623.379393947291","600.562671311784","686.064940192921","621.035246939262","594.75650813642","568.936759565763","658.746214166238","613.920743327136","651.906191683095","","","",
